,Rating,Company Name,Job Title,Salary,Location,Employment_status,Job_roles,Rank,Local Purchasing Power Index,Total Expenses,Salary-to-Expenses Ratio,Salary-to-Purchasing Power Ratio
18126,3.9,MetLife,Software Development Engineer,2000000,New Delhi,Full Time,SDE,11,63.8,79.1,25284.45,31347.96
18127,4.6,Coding Blocks,Software Development Engineer,800000,New Delhi,Full Time,SDE,11,63.8,79.1,10113.78,12539.18
18128,3.4,UNISOC,Software Development Engineer,600000,New Delhi,Full Time,SDE,11,63.8,79.1,7585.34,9404.39
18129,3.0,Vikas Solutions,Software Development Engineer - Intern,1000000,New Delhi,Intern,SDE,11,63.8,79.1,12642.23,15673.98
18130,5.0,Avon Quality Management,Software Development Engineer,500000,New Delhi,Full Time,SDE,11,63.8,79.1,6321.11,7836.99
18131,3.3,CaaStle,Software Development Engineer,1400000,New Delhi,Full Time,SDE,11,63.8,79.1,17699.12,21943.57
18132,4.6,HashStudioz,Software Development Engineer,400000,New Delhi,Full Time,SDE,11,63.8,79.1,5056.89,6269.59
18133,4.0,Karma Technologies,Software Development Engineer,300000,New Delhi,Full Time,SDE,11,63.8,79.1,3792.67,4702.19
18134,3.5,Sygitech Solutions,Software Development Engineer,276000,New Delhi,Full Time,SDE,11,63.8,79.1,3489.25,4326.02
18135,4.0,Devslane,Software Development Engineer,768000,New Delhi,Full Time,SDE,11,63.8,79.1,9709.23,12037.62
18136,3.6,Zeleno,Software Development Engineer - Intern,500000,New Delhi,Intern,SDE,11,63.8,79.1,6321.11,7836.99
18137,4.0,BOSS International,Software Development Engineer,1600000,New Delhi,Full Time,SDE,11,63.8,79.1,20227.56,25078.37
18138,3.7,JCB,Software Development Engineer - Intern,372000,New Delhi,Intern,SDE,11,63.8,79.1,4702.91,5830.72
18139,3.3,The Art of Shaving,Software Development Engineer,1500000,New Delhi,Full Time,SDE,11,63.8,79.1,18963.34,23510.97
18140,4.1,Myntra,Software Development Engineer,240000,New Delhi,Full Time,SDE,11,63.8,79.1,3034.13,3761.76
18141,4.0,Ayush Software,Software Development Engineer,500000,New Delhi,Full Time,SDE,11,63.8,79.1,6321.11,7836.99
18142,4.0,Silva & Silva Contabil,Software Development Engineer,1000000,New Delhi,Full Time,SDE,11,63.8,79.1,12642.23,15673.98
18143,4.3,"Indraprastha Institute of Information Technology, Delhi",Software Development Engineer - Intern,120000,New Delhi,Intern,SDE,11,63.8,79.1,1517.07,1880.88
18144,4.0,Deloitte,Software Development Engineer,200000,New Delhi,Full Time,SDE,11,63.8,79.1,2528.45,3134.80
18145,3.5,MapmyIndia,Software Development Engineer,400000,New Delhi,Full Time,SDE,11,63.8,79.1,5056.89,6269.59
18146,4.0,Nones,Software Development Engineer - Intern,200000,New Delhi,Intern,SDE,11,63.8,79.1,2528.45,3134.80
18147,2.7,House of God,Software Development Engineer,1700000,New Delhi,Full Time,SDE,11,63.8,79.1,21491.78,26645.77
18148,4.2,Biz2Credit,Software Development Engineer,600000,New Delhi,Full Time,SDE,11,63.8,79.1,7585.34,9404.39
18149,3.8,Amazon,Software Development Engineer,1188000,New Delhi,Full Time,SDE,11,63.8,79.1,15018.96,18620.69
18150,5.0,Star Catalysts,Software Development Engineer - Intern,60000,New Delhi,Intern,SDE,11,63.8,79.1,758.53,940.44
18151,4.2,Upwork,Software Development Engineer,800000,New Delhi,Full Time,SDE,11,63.8,79.1,10113.78,12539.18
18152,3.2,"Amazing Pictures / Colorvision International, Inc.",Software Development Engineer - Contractor,1400000,New Delhi,Contractor,SDE,11,63.8,79.1,17699.12,21943.57
18153,4.7,Labelbox,Software Development Engineer - Intern,1000000,New Delhi,Intern,SDE,11,63.8,79.1,12642.23,15673.98
18154,3.8,Anonymous Content,Software Development Engineer,400000,New Delhi,Full Time,SDE,11,63.8,79.1,5056.89,6269.59
18155,3.9,noon,Software Development Engineer,2400000,New Delhi,Full Time,SDE,11,63.8,79.1,30341.34,37617.55
18156,3.9,cppsecrets.com,Software Development Engineer - Intern,200000,New Delhi,Intern,SDE,11,63.8,79.1,2528.45,3134.80
18157,2.9,Mobiloitte,Software Development Engineer,300000,New Delhi,Full Time,SDE,11,63.8,79.1,3792.67,4702.19
18158,4.8,Makaan com,Software Development Engineer,1200000,New Delhi,Full Time,SDE,11,63.8,79.1,15170.67,18808.78
18159,3.9,XYZ,Software Development Engineer,2900000,New Delhi,Full Time,SDE,11,63.8,79.1,36662.45,45454.55
18160,4.1,Affle,Software Development Engineer,500000,New Delhi,Full Time,SDE,11,63.8,79.1,6321.11,7836.99
18161,3.9,Gartner,Software Development Engineer,800000,New Delhi,Full Time,SDE,11,63.8,79.1,10113.78,12539.18
18162,4.1,Anonymous LA,Software Development Engineer - Intern,100000,New Delhi,Intern,SDE,11,63.8,79.1,1264.22,1567.40
18163,3.6,Genesis (India),Software Development Engineer,444000,New Delhi,Full Time,SDE,11,63.8,79.1,5613.15,6959.25
18164,3.6,Sealed Air Corporation,Software Development Engineer,1200000,New Delhi,Full Time,SDE,11,63.8,79.1,15170.67,18808.78
18165,3.3,tri county human services,Software Development Engineer - Intern,576000,New Delhi,Intern,SDE,11,63.8,79.1,7281.92,9028.21
18166,3.9,Nettechnocrats,Software Development Engineer,636000,New Delhi,Full Time,SDE,11,63.8,79.1,8040.46,9968.65
18167,3.6,Tech Mahindra,Software Development Engineer,528000,New Delhi,Full Time,SDE,11,63.8,79.1,6675.09,8275.86
18168,3.6,Cerner,Software Development Engineer,800000,New Delhi,Full Time,SDE,11,63.8,79.1,10113.78,12539.18
18169,3.8,Boutiqaat,Software Development Engineer - Intern,240000,New Delhi,Intern,SDE,11,63.8,79.1,3034.13,3761.76
18170,4.1,National Council of Educational Research and Training,Software Development Engineer - Intern,1100000,New Delhi,Intern,SDE,11,63.8,79.1,13906.45,17241.38
18171,3.8,Uolo Technology,Software Development Engineer,1600000,New Delhi,Full Time,SDE,11,63.8,79.1,20227.56,25078.37
18172,4.5,​App-Scoop,Software Development Engineer,500000,New Delhi,Full Time,SDE,11,63.8,79.1,6321.11,7836.99
18173,4.7,Emvoke Technologies,Software Development Engineer,348000,New Delhi,Full Time,SDE,11,63.8,79.1,4399.49,5454.55
18174,4.1,Monotype,Software Development Engineer,1100000,New Delhi,Full Time,SDE,11,63.8,79.1,13906.45,17241.38
18175,3.9,XYZ (Turkey),Software Development Engineer,200000,New Delhi,Full Time,SDE,11,63.8,79.1,2528.45,3134.80
18176,4.0,Zomato,Software Development Engineer,1300000,New Delhi,Full Time,SDE,11,63.8,79.1,16434.89,20376.18
18177,4.4,ShareChat,Software Development Engineer - Intern,576000,New Delhi,Intern,SDE,11,63.8,79.1,7281.92,9028.21
18178,3.7,AppStudioz Technologies,Software Development Engineer,700000,New Delhi,Full Time,SDE,11,63.8,79.1,8849.56,10971.79
18179,3.4,Gautam Buddha University,Software Development Engineer,600000,New Delhi,Full Time,SDE,11,63.8,79.1,7585.34,9404.39
18180,4.0,Myadvo,Software Development Engineer,780000,New Delhi,Full Time,SDE,11,63.8,79.1,9860.94,12225.71
18181,4.0,Hi,Software Development Engineer - Intern,360000,New Delhi,Intern,SDE,11,63.8,79.1,4551.20,5642.63
18182,4.0,Pac-Van,Software Development Engineer,300000,New Delhi,Full Time,SDE,11,63.8,79.1,3792.67,4702.19
18183,4.6,Whatfix,Software Development Engineer - Intern,500000,New Delhi,Intern,SDE,11,63.8,79.1,6321.11,7836.99
18184,4.0,na,Software Development Engineer - Intern,132000,New Delhi,Intern,SDE,11,63.8,79.1,1668.77,2068.97
18185,3.9,XYZ (Turkey),Software Development Engineer,396000,New Delhi,Full Time,SDE,11,63.8,79.1,5006.32,6206.90
18186,4.8,Funngage,Software Development Engineer,540000,New Delhi,Full Time,SDE,11,63.8,79.1,6826.80,8463.95
18187,4.6,Proptiger,Software Development Engineer - Intern,468000,New Delhi,Intern,SDE,11,63.8,79.1,5916.56,7335.42
18188,4.1,HyperVerge,Software Development Engineer - Intern,420000,New Delhi,Intern,SDE,11,63.8,79.1,5309.73,6583.07
18189,4.0,Stripe,Software Development Engineer,552000,New Delhi,Full Time,SDE,11,63.8,79.1,6978.51,8652.04
18190,4.1,MTNL,Software Development Engineer,100000,New Delhi,Full Time,SDE,11,63.8,79.1,1264.22,1567.40
18191,3.8,Daffodil Software,Software Development Engineer - Intern,300000,New Delhi,Intern,SDE,11,63.8,79.1,3792.67,4702.19
18192,4.2,Sword Software n Technology,Software Development Engineer,420000,New Delhi,Full Time,SDE,11,63.8,79.1,5309.73,6583.07
18193,3.8,PepCoding,Software Development Engineer,144000,New Delhi,Full Time,SDE,11,63.8,79.1,1820.48,2257.05
18194,3.5,AeroTEC,Software Development Engineer - Intern,60000,New Delhi,Intern,SDE,11,63.8,79.1,758.53,940.44
18195,3.3,KLBS Softech,Software Development Engineer,192000,New Delhi,Full Time,SDE,11,63.8,79.1,2427.31,3009.40
18196,5.0,Rklick Solutions,Software Development Engineer,348000,New Delhi,Full Time,SDE,11,63.8,79.1,4399.49,5454.55
18197,4.0,Elucidata (MA),Software Development Engineer,900000,New Delhi,Full Time,SDE,11,63.8,79.1,11378.00,14106.58
18198,3.8,Rahul Infotech,Software Development Engineer,700000,New Delhi,Full Time,SDE,11,63.8,79.1,8849.56,10971.79
18199,5.0,rajIT Solutions,Software Development Engineer,1000000,New Delhi,Full Time,SDE,11,63.8,79.1,12642.23,15673.98
18200,4.2,EzySchooling,Software Development Engineer - Intern,288000,New Delhi,Intern,SDE,11,63.8,79.1,3640.96,4514.11
18201,4.5,Blu Smart,Software Development Engineer,800000,New Delhi,Full Time,SDE,11,63.8,79.1,10113.78,12539.18
18202,3.7,Nikhil Analytics,Software Development Engineer Contractor,264000,New Delhi,Contractor,SDE,11,63.8,79.1,3337.55,4137.93
18203,4.2,Orion Instruments (India),Software Development Engineer - Intern,624000,New Delhi,Intern,SDE,11,63.8,79.1,7888.75,9780.56
18204,4.2,Netaji Subhas University of Technology,Software Development Engineer,1000000,New Delhi,Full Time,SDE,11,63.8,79.1,12642.23,15673.98
18205,5.0,Acuminous Software,Software Development Engineer,200000,New Delhi,Full Time,SDE,11,63.8,79.1,2528.45,3134.80
18206,3.9,Tata Consultancy Services,Software Development Engineer - Contractor,500000,New Delhi,Contractor,SDE,11,63.8,79.1,6321.11,7836.99
18207,4.0,FITSO,Software Development Engineer - Intern,468000,New Delhi,Intern,SDE,11,63.8,79.1,5916.56,7335.42
18208,3.5,JustDial,Software Development Engineer - Intern,200000,New Delhi,Intern,SDE,11,63.8,79.1,2528.45,3134.80
18209,4.0,Butter App ( India),Software Development Engineer - Intern,96000,New Delhi,Intern,SDE,11,63.8,79.1,1213.65,1504.70
18210,3.0,Mobilytics,Software Development Engineer,800000,New Delhi,Full Time,SDE,11,63.8,79.1,10113.78,12539.18
18211,3.8,TIBCO Software,Software Development Engineer,576000,New Delhi,Full Time,SDE,11,63.8,79.1,7281.92,9028.21
18212,3.7,Optum,Software Development Engineer,1020000,New Delhi,Full Time,SDE,11,63.8,79.1,12895.07,15987.46
18213,4.3,Iris Software,Software Development Engineer,336000,New Delhi,Full Time,SDE,11,63.8,79.1,4247.79,5266.46
18214,2.5,ION Trading,Software Development Engineer - Intern,864000,New Delhi,Intern,SDE,11,63.8,79.1,10922.88,13542.32
18215,1.8,Fina Technologies,Software Development Engineer,288000,New Delhi,Full Time,SDE,11,63.8,79.1,3640.96,4514.11
18216,3.8,Blinkit,Software Development Engineer,2100000,New Delhi,Full Time,SDE,11,63.8,79.1,26548.67,32915.36
18217,4.0,Continental,Software Development Engineer,468000,New Delhi,Full Time,SDE,11,63.8,79.1,5916.56,7335.42
18218,4.5,SelfMade,Software Development Engineer,336000,New Delhi,Full Time,SDE,11,63.8,79.1,4247.79,5266.46
18219,3.9,Deutsche Bank,Software Development Engineer - Intern,800000,New Delhi,Intern,SDE,11,63.8,79.1,10113.78,12539.18
18220,3.9,Sumo Logic,Software Development Engineer - Intern,684000,New Delhi,Intern,SDE,11,63.8,79.1,8647.28,10721.00
18221,4.1,HKM HR Management,Software Development Engineer,1000000,New Delhi,Full Time,SDE,11,63.8,79.1,12642.23,15673.98
18222,3.8,Comviva,Software Development Engineer - Intern,600000,New Delhi,Intern,SDE,11,63.8,79.1,7585.34,9404.39
18223,3.8,sdfdfsdsfdfsdfs,Software Development Engineer,3300000,New Delhi,Full Time,SDE,11,63.8,79.1,41719.34,51724.14
18224,3.9,VinSol,Software Development Engineer,1900000,New Delhi,Full Time,SDE,11,63.8,79.1,24020.23,29780.56
18225,3.8,Samsung Electronics,Software Development Engineer,400000,New Delhi,Full Time,SDE,11,63.8,79.1,5056.89,6269.59
18226,3.7,Saxo Bank,Software Development Engineer - Intern,468000,New Delhi,Intern,SDE,11,63.8,79.1,5916.56,7335.42
18227,3.4,WEBASTO,Software Development Engineer - Intern,528000,New Delhi,Intern,SDE,11,63.8,79.1,6675.09,8275.86
18228,4.4,SAP,Software Development Engineer,1200000,New Delhi,Full Time,SDE,11,63.8,79.1,15170.67,18808.78
18229,4.0,Meesho,Software Development Engineer,1900000,New Delhi,Full Time,SDE,11,63.8,79.1,24020.23,29780.56
18230,3.8,Darwinbox,Software Development Engineer - Intern,120000,New Delhi,Intern,SDE,11,63.8,79.1,1517.07,1880.88
18231,4.0,Sigmaways,Software Development Engineer - Intern,144000,New Delhi,Intern,SDE,11,63.8,79.1,1820.48,2257.05
18232,4.2,Apptad,Software Development Engineer,400000,New Delhi,Full Time,SDE,11,63.8,79.1,5056.89,6269.59
18233,4.0,SBJVISION,Software Development Engineer - Intern,120000,New Delhi,Intern,SDE,11,63.8,79.1,1517.07,1880.88
18234,3.8,LUMIQ,Software Development Engineer,800000,New Delhi,Full Time,SDE,11,63.8,79.1,10113.78,12539.18
18235,4.9,Tranzita Systems,Software Development Engineer,288000,New Delhi,Full Time,SDE,11,63.8,79.1,3640.96,4514.11
18236,4.0,Unacademy,Software Development Engineer - Intern,616704,New Delhi,Intern,SDE,11,63.8,79.1,7796.51,9666.21
18237,4.0,MountBlue Technologies,Software Development Engineer,400000,New Delhi,Full Time,SDE,11,63.8,79.1,5056.89,6269.59
18238,3.9,CMC,Software Development Engineer Contractor,168000,New Delhi,Contractor,SDE,11,63.8,79.1,2123.89,2633.23
18239,4.1,Expedia Group,Software Development Engineer - Intern,60000,New Delhi,Intern,SDE,11,63.8,79.1,758.53,940.44
18240,3.9,mfine,Software Development Engineer,400000,New Delhi,Full Time,SDE,11,63.8,79.1,5056.89,6269.59
18241,4.2,XXX Energy Drink,Software Development Engineer,700000,New Delhi,Full Time,SDE,11,63.8,79.1,8849.56,10971.79
18242,4.4,Orbex Technologies,Software Development Engineer,360000,New Delhi,Full Time,SDE,11,63.8,79.1,4551.20,5642.63
18243,4.3,Xogito Group,Software Development Engineer,100000,New Delhi,Full Time,SDE,11,63.8,79.1,1264.22,1567.40
18244,4.3,Mentor Graphics,Software Development Engineer,1600000,New Delhi,Full Time,SDE,11,63.8,79.1,20227.56,25078.37
18245,3.3,GetWork (India),Software Development Engineer - Intern,120000,New Delhi,Intern,SDE,11,63.8,79.1,1517.07,1880.88
18246,4.8,SaaS Labs,Software Development Engineer,420000,New Delhi,Full Time,SDE,11,63.8,79.1,5309.73,6583.07
18247,3.4,Clickable Inc,Software Development Engineer,2100000,New Delhi,Full Time,SDE,11,63.8,79.1,26548.67,32915.36
18248,3.7,Mortgage Cadence,Software Development Engineer,500000,New Delhi,Full Time,SDE,11,63.8,79.1,6321.11,7836.99
18249,3.5,West Coast Consulting,Software Development Engineer,1044000,New Delhi,Full Time,SDE,11,63.8,79.1,13198.48,16363.64
18250,4.0,Apollo Tyres,Software Development Engineer - Intern,240000,New Delhi,Intern,SDE,11,63.8,79.1,3034.13,3761.76
18251,4.9,Rooter Sports Technologies,Software Development Engineer,2200000,New Delhi,Full Time,SDE,11,63.8,79.1,27812.90,34482.76
18252,3.5,IndiaLends,Software Development Engineer - Intern,228000,New Delhi,Intern,SDE,11,63.8,79.1,2882.43,3573.67
18253,3.3,Ola,Software Development Engineer,200000,New Delhi,Full Time,SDE,11,63.8,79.1,2528.45,3134.80
18254,4.1,BMC Software,Software Development Engineer,1100000,New Delhi,Full Time,SDE,11,63.8,79.1,13906.45,17241.38
18255,4.1,Retech Labs,Software Development Engineer,100000,New Delhi,Full Time,SDE,11,63.8,79.1,1264.22,1567.40
18256,2.9,XEFI,Software Development Engineer - Intern,500000,New Delhi,Intern,SDE,11,63.8,79.1,6321.11,7836.99
18257,4.9,Comvision,Software Development Engineer,1000000,New Delhi,Full Time,SDE,11,63.8,79.1,12642.23,15673.98
18258,3.9,1mg,Software Development Engineer - Intern,348000,New Delhi,Intern,SDE,11,63.8,79.1,4399.49,5454.55
18259,4.2,OnGraph,Software Development Engineer,444000,New Delhi,Full Time,SDE,11,63.8,79.1,5613.15,6959.25
18260,4.7,Bijnis,Software Development Engineer,2700000,New Delhi,Full Time,SDE,11,63.8,79.1,34134.01,42319.75
18261,3.3,Live Smart Solutions,Software Development Engineer - Intern,396000,New Delhi,Intern,SDE,11,63.8,79.1,5006.32,6206.90
18262,3.6,Toppr.com,Software Development Engineer,300000,New Delhi,Full Time,SDE,11,63.8,79.1,3792.67,4702.19
18263,3.9,PolicyBazaar,Software Development Engineer - Intern,228000,New Delhi,Intern,SDE,11,63.8,79.1,2882.43,3573.67
18264,5.0,JustGoWeb Digital,Software Development Engineer - Intern,240000,New Delhi,Intern,SDE,11,63.8,79.1,3034.13,3761.76
18265,3.6,OYE! Rickshaw,Software Development Engineer,1000000,New Delhi,Full Time,SDE,11,63.8,79.1,12642.23,15673.98
18266,4.5,ExpansionJS,Software Development Engineer - Intern,144000,New Delhi,Intern,SDE,11,63.8,79.1,1820.48,2257.05
18267,4.0,BAV Institut für Hygiene und Qualitätssicherung,Software Development Engineer,4400000,New Delhi,Full Time,SDE,11,63.8,79.1,55625.79,68965.52
18268,4.2,Mudraksh and McShaw,Software Development Engineer - Intern,132000,New Delhi,Intern,SDE,11,63.8,79.1,1668.77,2068.97
18269,4.1,Adroit Software,Software Development Engineer,400000,New Delhi,Full Time,SDE,11,63.8,79.1,5056.89,6269.59
18270,3.6,Whisskers Marketing,Software Development Engineer,500000,New Delhi,Full Time,SDE,11,63.8,79.1,6321.11,7836.99
18271,3.6,DG Hospital,Software Development Engineer,1000000,New Delhi,Full Time,SDE,11,63.8,79.1,12642.23,15673.98
18272,3.9,Oracle,Software Development Engineer,1200000,New Delhi,Full Time,SDE,11,63.8,79.1,15170.67,18808.78
18273,4.0,PPLwork,Software Development Engineer - Intern,600000,New Delhi,Intern,SDE,11,63.8,79.1,7585.34,9404.39
18274,4.2,Goibibo,Software Development Engineer - Intern,192000,New Delhi,Intern,SDE,11,63.8,79.1,2427.31,3009.40
18275,4.3,InsuranceDekho,Software Development Engineer - Intern,516000,New Delhi,Intern,SDE,11,63.8,79.1,6523.39,8087.77
18276,4.1,Aristocrat Technologies,Software Development Engineer - Intern,200000,New Delhi,Intern,SDE,11,63.8,79.1,2528.45,3134.80
18277,5.0,whiteNET Group,Software Development Engineer,200000,New Delhi,Full Time,SDE,11,63.8,79.1,2528.45,3134.80
18278,3.2,Prometric,Software Development Engineer,600000,New Delhi,Full Time,SDE,11,63.8,79.1,7585.34,9404.39
18279,3.9,Excel Net Solutions,Software Development Engineer,400000,New Delhi,Full Time,SDE,11,63.8,79.1,5056.89,6269.59
18280,3.5,Pretlist,Software Development Engineer,1100000,New Delhi,Full Time,SDE,11,63.8,79.1,13906.45,17241.38
18281,3.8,Valuable Technologies,Software Development Engineer,600000,New Delhi,Full Time,SDE,11,63.8,79.1,7585.34,9404.39
18282,3.2,Soprano Design,Software Development Engineer - Contractor,700000,New Delhi,Contractor,SDE,11,63.8,79.1,8849.56,10971.79
18283,3.3,Weddingz.in,Software Development Engineer,800000,New Delhi,Full Time,SDE,11,63.8,79.1,10113.78,12539.18
18284,3.9,OneClick Technologies,Software Development Engineer,300000,New Delhi,Full Time,SDE,11,63.8,79.1,3792.67,4702.19
18285,3.8,Paytm,Software Development Engineer,1188000,New Delhi,Full Time,SDE,11,63.8,79.1,15018.96,18620.69
18286,4.5,Google,Software Development Engineer,1104000,New Delhi,Full Time,SDE,11,63.8,79.1,13957.02,17304.08
18287,3.8,Loginworks,Software Development Engineer,300000,New Delhi,Full Time,SDE,11,63.8,79.1,3792.67,4702.19
18288,3.8,Merkle,Software Development Engineer - Intern,120000,New Delhi,Intern,SDE,11,63.8,79.1,1517.07,1880.88
18289,4.0,Orpiv Technologies,Software Development Engineer,360000,New Delhi,Full Time,SDE,11,63.8,79.1,4551.20,5642.63
18290,4.2,D. E. Shaw India,Software Development Engineer - Intern,100000,New Delhi,Intern,SDE,11,63.8,79.1,1264.22,1567.40
